,Fuel Type,Location,CompanyName,ModelName,Price,Year,KilometersDriven
4886,Petrol,Mumbai,Renault,Kwid,374000.0,2019,15175.0
4887,Petrol,Mumbai,Maruti,Baleno,729000.0,2020,23666.0
4888,Petrol,Mumbai,Honda,City,316000.0,2013,34510.0
4889,Cng,Mumbai,Maruti,Zen Estilo,189000.0,2012,69120.0
4890,Petrol,Mumbai,Maruti,Swift,382000.0,2013,47735.0
4891,Petrol,Mumbai,Maruti,Alto K10,160000.0,2011,33923.0
4892,Petrol,Mumbai,Hyundai,i10,185000.0,2011,28163.0
4893,Petrol,Mumbai,Maruti,Baleno,553000.0,2017,29939.0
4894,Petrol,Mumbai,Maruti,Baleno,739000.0,2018,25577.0
4895,Diesel,Mumbai,Hyundai,Verna,405000.0,2013,87172.0
4896,Petrol,Mumbai,Maruti,Baleno,643000.0,2018,19499.0
4897,Petrol,Mumbai,Maruti,Alto K10,149000.0,2010,59327.0
4898,Petrol,Mumbai,Maruti,XL6,1269000.0,2022,15027.0
4899,Petrol,Mumbai,Datsun,Redi Go,225000.0,2018,37892.0
4900,Cng,Mumbai,Hyundai,NEW SANTRO,535000.0,2019,66471.0
4901,Diesel,Mumbai,Toyota,Innova,910000.0,2014,82310.0
4902,Petrol,Mumbai,Renault,Kwid,279000.0,2016,20314.0
4903,Petrol,Mumbai,Maruti,Swift,208000.0,2010,85547.0
4904,Petrol,Mumbai,Tata,PUNCH,841000.0,2022,2155.0
4905,Cng,Mumbai,Maruti,Alto K10,330000.0,2017,12275.0
4906,Petrol,Mumbai,Hyundai,VENUE,980000.0,2020,24934.0
4907,Petrol,Mumbai,Honda,Amaze,290000.0,2013,80332.0
4908,Diesel,Mumbai,Jeep,Compass,1087200.0,2018,44754.0
4909,Petrol,Mumbai,Kia,SELTOS,1093000.0,2019,27245.0
4910,Cng,Mumbai,Maruti,Celerio,311000.0,2014,94004.0
4911,Petrol,Mumbai,Hyundai,Grand i10,521000.0,2019,38860.0
4912,Petrol,Mumbai,Hyundai,i20,219000.0,2010,41940.0
4913,Cng,Mumbai,Maruti,Alto 800,232000.0,2014,79188.0
4914,Petrol,Mumbai,Maruti,Swift,727000.0,2021,30277.0
4915,Petrol,Mumbai,Maruti,Ritz,197000.0,2011,37245.0
4916,Petrol,Mumbai,Hyundai,Creta,964000.0,2019,38166.0
4917,Diesel,Mumbai,Maruti,Swift Dzire,547000.0,2015,30526.0
4918,Petrol,Mumbai,Maruti,Swift Dzire,411000.0,2015,73324.0
4919,Cng,Mumbai,Maruti,Ertiga,543000.0,2013,123403.0
4920,Diesel,Mumbai,Maruti,Ertiga,801000.0,2017,104754.0
4921,Petrol,Mumbai,Hyundai,Verna,756000.0,2018,61661.0
4922,Petrol,Mumbai,Maruti,Baleno,495000.0,2017,55982.0
4923,Petrol,Mumbai,Maruti,Alto 800,203000.0,2014,33148.0
4924,Diesel,Mumbai,Skoda,Rapid,715000.0,2017,57759.0
4925,Cng,Mumbai,Hyundai,Xcent,431000.0,2015,60208.0
4926,Cng,Mumbai,Maruti,Wagon R,300000.0,2014,76560.0
4927,Petrol,Mumbai,Maruti,Celerio,361000.0,2014,16358.0
4928,Petrol,Mumbai,Volkswagen,Ameo,390000.0,2016,42048.0
4929,Petrol,Mumbai,Toyota,Corolla Altis,401000.0,2013,70574.0
4930,Petrol,Mumbai,Maruti,Celerio,309000.0,2016,85307.0
4931,Petrol,Mumbai,Ford,Ecosport,488000.0,2015,54872.0
