ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
144,Hyundai Grand i10,"4,80,000",2015,4032,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bangalore-10221254711/,https://fastly-production.24c.in/hello-ar/dev/uploads/13d3f8f0-7c29-42de-8770-ca103024bdb0/d28592d6-b162-41c7-a25b-b2aa8f532631/44.jpg?w=690&auto=format
145,Tata NEXON,"8,10,000",2020,18387,PETROL,"Garuda Mall, Magrath Road, Bengaluru",https://www.cars24.com/buy-used-tata-nexon-2020-cars-bangalore-10283854737/,https://fastly-production.24c.in/hello-ar/dev/uploads/6527a8f6f4ff67455af440c1/4ce60ef4-760f-4d06-aef7-470c5a432aaf/slot/1-7-Exterior-10283854737-664f301106764ff1ab957d13d3ccefcd-Exterior-7.jpg?w=690&auto=format
146,Hyundai Elite i20,"5,86,000",2017,71640,PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-bangalore-10240858759/,https://fastly-production.24c.in/hello-ar/dev/uploads/a13deee8-22fe-4a80-9109-53aa4ec97d0f/938d8b00-5cb9-43da-a43d-28bab6879292/44.jpg?w=690&auto=format
147,Maruti Ritz,"3,70,000",2013,54850,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-maruti-ritz-2013-cars-bangalore-10245071719/,https://fastly-production.24c.in/hello-ar/dev/uploads/d5cb3f18-390e-4e6e-8005-d3bb9ccc1262/e1d23f1d-a107-46af-8a00-6697c84182da/43.jpg?w=690&auto=format
148,Hyundai Verna,"10,48,000",2020,31897,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-verna-2020-cars-bangalore-10281059759/,https://fastly-production.24c.in/hello-ar/dev/uploads/362bb3d3-3e0a-45de-8080-9a28b0643965/68bd097a-7900-4c85-b424-f2c4ccb477ef/44.jpg?w=690&auto=format
149,Mahindra XUV500,"7,85,000",2014,126688,DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-mahindra-xuv500-2014-cars-bangalore-10206755715/,https://fastly-production.24c.in/hello-ar/dev/uploads/14761694-687c-489c-a073-408854d0ba24/019749f1-c32f-4a9b-9728-6d2870933518/43.jpg?w=690&auto=format
150,Hyundai Grand i10,"4,70,000",2015,25452,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bangalore-10218213749/,https://fastly-production.24c.in/hello-ar/dev/uploads/0e261ac6-0c30-4c80-9d28-e39c0c719b4b/ba66f772-322f-4e4e-8aba-a81764345da2/44.jpg?w=690&auto=format
151,Hyundai VENUE,"9,25,000",2020,44027,PETROL,"Garuda Mall, Magrath Road, Bengaluru",https://www.cars24.com/buy-used-hyundai-venue-2020-cars-bangalore-10245859785/,https://fastly-production.24c.in/hello-ar/dev/uploads/4e7ba518-3ccc-4089-a596-4ec2fcd81b97/63528270-5a77-402b-8be5-45f862dfcc46/44.jpg?w=690&auto=format
152,Maruti Ritz,"3,68,000",2013,61680,PETROL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-maruti-ritz-2013-cars-bangalore-10294258780/,https://fastly-production.24c.in/hello-ar/dev/uploads/3c8a435c-8deb-4428-87ba-15df03205e4c/9b451263-1f62-4bcf-88fa-0e761782ee4c/42.jpg?w=690&auto=format
153,Hyundai Elite i20,"6,54,000",2018,70601,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-bangalore-10206515751/,https://fastly-production.24c.in/hello-ar/dev/uploads/6482f1a483d895844841a19a/cb7beca6-b5e3-4da7-9b73-1240ea952d00/slot/10206515751-135bc1a42134471594176a9e6b677d40-Exterior-8.jpg?w=690&auto=format
