ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
381,Hyundai NEW I20 N LINE,"9,21,000",2021,45479,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-hyundai-new-i20-n-line-2021-cars-hyderabad-10431912721/,https://fastly-production.24c.in/hello-ar/dev/uploads/31fb62ef-cf4f-4f35-bdd9-1865770b0ed4/7efa1e47-b555-4a1a-890c-ac5637e4d236/43.jpg?w=690&auto=format
382,Honda WR-V,"10,32,000",2021,78163,DIESEL,"Attapur, Hyderabad",https://www.cars24.com/buy-used-honda-wr-v-2021-cars-hyderabad-10448153715/,https://fastly-production.24c.in/hello-ar/dev/uploads/4ff748ba-ff20-4b27-a159-7b7e39456dfa/6e7898ff-b070-4f18-9ad4-3007ef078c70/44.jpg?w=690&auto=format
383,Renault Kwid,"5,31,000",2022,17341,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-renault-kwid-2022-cars-hyderabad-10426752757/,https://fastly-production.24c.in/hello-ar/dev/uploads/f0b6a5dc-0bb6-48fd-9cd8-a8e685a3bb69/17ebc0c4-542b-467c-b5f2-724080f30324/43.jpg?w=690&auto=format
384,Renault Kwid,"5,46,000",2021,16105,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-renault-kwid-2021-cars-hyderabad-10426251754/,https://fastly-production.24c.in/hello-ar/dev/uploads/cf002d3d-9f1f-46c6-9973-e5372022d795/7399d1ea-b5fc-403c-a5cd-20fde479dc59/43.jpg?w=690&auto=format
385,Maruti Baleno,"7,41,000",2019,35545,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-maruti-baleno-2019-cars-hyderabad-10473719712/,https://fastly-production.24c.in/hello-ar/dev/uploads/2632be40-898a-4794-8848-4ab17d5bd491/6c82291d-acc3-4771-b4fc-7e8fd3e0a8a3/43.jpg?w=690&auto=format
386,Maruti Vitara Brezza,"10,28,000",2020,18048,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-hyderabad-10444951789/,https://fastly-production.24c.in/hello-ar/dev/uploads/3affbfeb-5d09-4a91-b2e2-3f6a4150398a/bdea625a-9ec3-48a4-a391-71a569b6066b/43.jpg?w=690&auto=format
387,Maruti Swift,"6,73,000",2019,31286,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-maruti-swift-2019-cars-hyderabad-10455216717/,https://fastly-production.24c.in/hello-ar/dev/uploads/f962d5ce-4283-4077-b0a1-eccd856d582a/6e1b1228-8f72-411a-a985-8025406b3e0b/43.jpg?w=690&auto=format
388,Maruti Celerio,"4,75,000",2018,47321,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-maruti-celerio-2018-cars-hyderabad-19280457730/,https://fastly-production.24c.in/hello-ar/dev/uploads/fa2d2122-54b1-43bc-840f-68d0ee8fa1d5/4e8d9a79-3b88-48ce-9619-f2cbe20642d3/43.jpg?w=690&auto=format
389,Renault Kwid,"5,75,000",2022,13314,PETROL,"Attapur, Hyderabad",https://www.cars24.com/buy-used-renault-kwid-2022-cars-hyderabad-10434654713/,https://fastly-production.24c.in/hello-ar/dev/uploads/baaa01d7-373c-4561-9a90-e8a3e527887e/4f0bc177-e8f2-4956-bbd3-3b7bd5252f19/43.jpg?w=690&auto=format
390,Hyundai Elite i20,"5,98,000",2016,73202,PETROL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-hyderabad-10456312743/,https://fastly-production.24c.in/hello-ar/dev/uploads/0b682699-42d2-4ca6-ad34-e18ab3eaac6b/5eaa45d0-53f8-42c2-93f4-9d4007e684e7/42.jpg?w=690&auto=format
391,Hyundai Grand i10,"4,95,000",2019,87189,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-hyderabad-10404858771/,https://fastly-production.24c.in/hello-ar/dev/uploads/4530331c-a8ea-496b-97c3-f353424e35bb/b8569a61-0e01-4ea0-97ad-36649d59e235/43.jpg?w=690&auto=format
392,Maruti New Wagon-R,"6,36,000",2020,22948,PETROL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-maruti-new-wagon-r-2020-cars-hyderabad-10406353733/,https://fastly-production.24c.in/hello-ar/dev/uploads/6533d629a8364617f3103201/e3b93df7-3163-4487-ad02-d1b9d5fb972c/slot/1-7-Exterior-10406353733-5a4783854b3d4f2f93d850175a61cf9f-Exterior-6.jpg?w=690&auto=format
393,Hyundai Elite i20,"7,24,000",2019,45025,PETROL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-hyderabad-10466056770/,https://fastly-production.24c.in/hello-ar/dev/uploads/30ca062f-c84f-4b17-8f98-c4cfeeebdc8e/acc7fde3-751f-4489-8458-c1dec1c05f2c/43.jpg?w=690&auto=format
394,Honda City,"5,03,000",2013,83446,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-honda-city-2013-cars-hyderabad-10419417740/,https://fastly-production.24c.in/hello-ar/dev/uploads/64a5174f275e5b0018e55623/51645a8c-f1b2-4af2-9e35-b9d5d15ae30a/43.jpg?w=690&auto=format
