CarName,Price,Year,KilometersDriven,Fuel Type,Location
Mahindra Scorpio,"9,00,000",2017,"46,000 km",Diesel,"Peera Garhi, Delhi"
Maruti Suzuki Swift,"5,20,000",2018,"44,000 km",Petrol,"Tilak Nagar, Delhi"
Mahindra XUV500,"3,99,000",2013,"91,000 km",Diesel,"Tilak Nagar, Delhi"
Hyundai i20,"2,95,000",2013,"65,000 km",CNG & Hybrids,"Bhera Enclave, Delhi"
Mahindra XUV500,"6,85,000",2016,"68,000 km",Diesel,"Rohini Sector 7, Delhi"
Hyundai Elite i20,"4,39,000",2014,"54,000 km",Petrol,"Rohini Institutional Area, Delhi"
Hyundai Creta,"8,50,000",2016,"63,200 km",Petrol,"Tilak Nagar, Delhi"
Maruti Suzuki Swift,"6,25,000",2018,"58,000 km",Diesel,"Pitampura, Delhi"
Toyota Fortuner,"47,90,000",2023,"2,000 km",Diesel,"Pitampura, Delhi"
Mahindra TUV,"4,75,000",2016,"77,000 km",Diesel,"Rohini Sector 3, Delhi"
Mahindra XUV500,"5,49,000",2015,"60,000 km",Diesel,"Rohini Sector 3, Delhi"
Renault Triber,"6,15,000",2019,"37,000 km",Petrol,"Rajouri Garden, Delhi"
Jaguar XF,"9,75,000",2012,"75,000 km",Diesel,"Rajouri Garden, Delhi"
Chevrolet Cruze,"6,25,000",2015,"70,000 km",Diesel,"Pitampura, Delhi"
Hyundai Verna,"5,25,000",2015,"74,000 km",Diesel,"Tilak Nagar, Delhi"
Hyundai i20,"2,00,000",2011,"68,000 km",Petrol,"Tilak Nagar, Delhi"
Toyota Fortuner,"25,50,000",2017,"46,000 km",Diesel,"Rajouri Garden, Delhi"
Hyundai Verna,"7,80,000",2018,"98,000 km",Diesel,"Rajouri Garden, Delhi"
Toyota Corolla Altis,"6,50,000",2014,"46,000 km",Petrol,"Paschim Vihar, Delhi"
Ford Ecosport,"4,25,000",2015,"76,000 km",Diesel,"Rohini Sector 3, Delhi"
Maruti Suzuki Swift-Dzire,"6,15,000",2018,"48,000 km",Diesel,"Rohini Sector 3, Delhi"
Mahindra XUV500,"6,85,000",2015,"74,000 km",Diesel,"Tilak Nagar, Delhi"
Honda City,"12,00,000",2022,"15,000 km",Petrol,"Vikaspuri, Delhi"
Renault Lodgy,"3,95,000",2015,"51,000 km",Diesel,"Rohini Sector 2, Delhi"
Mahindra XUV500,"7,25,000",2017,"85,000 km",Diesel,"Rohini Sector 7, Delhi"
Mahindra XUV500,"6,50,000",2015,"78,000 km",Diesel,"Tilak Nagar, Delhi"
Mahindra Thar,"15,35,000",2021,"23,000 km",Petrol,"Pitampura, Delhi"
Toyota Etios Liva,"2,45,000",2011,"67,000 km",Petrol,"Punjabi Bagh West, Delhi"
Maruti Suzuki Alto,"95,000",2009,"83,000 km",Petrol,"Punjabi Bagh West, Delhi"
Maruti Suzuki Swift,"5,10,000",2019,"39,500 km",Petrol,"Ashok Nagar, Delhi"
Hyundai i20,"3,35,000",2013,"74,000 km",Petrol,"Subhash Nagar, Delhi"
Maruti Suzuki Eeco,"4,25,000",2019,"52,000 km",CNG & Hybrids,"Rajouri Garden, Delhi"
Nissan Terrano,"3,95,000",2015,"74,000 km",Diesel,"Ramesh Nagar, Delhi"
Hyundai Grand i10,"2,45,000",2014,"67,000 km",Diesel,"Rohini Sector 3, Delhi"
Hyundai i10,"1,70,000",2012,"68,000 km",Petrol,"Paschim Vihar, Delhi"
Maruti Suzuki Swift,"4,45,000",2017,"63,000 km",Petrol,"Paschim Vihar, Delhi"
Maruti Suzuki Baleno,"5,90,000",2017,"66,000 km",Petrol,"Pitampura, Delhi"
Datsun GO Plus,"1,95,000",2015,"53,000 km",Petrol,"Rohini Sector 3, Delhi"
Maruti Suzuki Swift,"3,75,000",2015,"55,000 km",Diesel,"Ashok Nagar, Delhi"
Maruti Suzuki Grand Vitara,"5,60,000",2016,"75,646 km",Diesel,"Punjabi Bagh West, Delhi"
Skoda Superb,"24,00,000",2019,"44,000 km",Petrol,"Ramesh Nagar, Delhi"
Honda City,"3,65,000",2013,"67,000 km",Petrol,"Tilak Nagar, Delhi"
Volkswagen Polo,"5,35,000",2017,"64,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Baleno,"4,75,000",2017,"55,000 km",Diesel,"Pitampura, Delhi"
Honda City,"9,51,000",2018,"50,000 km",Petrol,"Vikaspuri, Delhi"
Tata Safari,"18,25,000",2022,"18,000 km",Diesel,"MBS Nagar, Delhi"
Audi A6,"11,50,000",2014,"66,000 km",Diesel,"Pitampura, Delhi"
Honda City,"3,65,000",2014,"68,000 km",Diesel,"Tilak Nagar, Delhi"
Honda City,"5,75,000",2015,"68,000 km",CNG & Hybrids,"Tilak Nagar, Delhi"
Jeep Compass,"8,95,000",2018,"58,000 km",Diesel,"Tilak Nagar, Delhi"
Ford Ecosport,"6,25,000",2016,"68,000 km",Petrol,"Ramesh Nagar, Delhi"
Maruti Suzuki Ciaz,"6,80,000",2018,"57,000 km",Petrol,"Ramesh Nagar, Delhi"
Mercedes-Benz E-Class,"8,15,000",2013,"49,000 km",Diesel,"Ramesh Nagar, Delhi"
Tata Nano,"1,55,000",2015,"28,000 km",Petrol,"Rajouri Garden, Delhi"
Skoda Fabia,"1,95,000",2011,"58,000 km",Petrol,"Vikaspuri, Delhi"
Renault KWID,"1,99,999",2016,"87,000 km",Petrol,"Rajouri Garden, Delhi"
Honda City,"3,75,000",2013,"68,000 km",Petrol,"Vikaspuri, Delhi"
Hyundai i10,"1,75,000",2012,"62,000 km",Petrol,"Rohini Sector 3, Delhi"
Honda City,"6,48,000",2015,"84,000 km",Petrol,"Rajouri Garden, Delhi"
Toyota Fortuner,"13,65,000",2014,"52,000 km",Diesel,"Jawalaheri, Delhi"
Hyundai Grand i10,"4,65,000",2018,"62,000 km",CNG & Hybrids,"Rohini Sector 7, Delhi"
Mahindra XUV500,"8,50,000",2016,"72,000 km",Diesel,"Rohini Sector 7, Delhi"
Mahindra Scorpio Classic,"4,25,000",2014,"75,000 km",Diesel,"Subhash Nagar, Delhi"
Toyota Etios Liva,"4,60,000",2016,"79,000 km",Diesel,"Ramesh Nagar, Delhi"
Maruti Suzuki Ertiga,"7,99,000",2018,"68,000 km",Diesel,"Pitampura, Delhi"
Mahindra XUV500,"7,99,000",2017,"72,000 km",Diesel,"Rohini Sector 3, Delhi"
Hyundai i20 N Line,"11,25,000",2021,"10,000 km",Petrol,"Pitampura, Delhi"
Tata Harrier,"13,50,000",2021,"40,000 km",Diesel,"Subhash Nagar, Delhi"
Maruti Suzuki Eeco,"3,05,000",2013,"53,000 km",CNG & Hybrids,"Subhash Nagar, Delhi"
Hyundai Grand i10,"5,15,000",2019,"42,500 km",Petrol,"Vikaspuri, Delhi"
Honda City,"6,25,000",2014,"75,000 km",Petrol,"Tilak Nagar, Delhi"
Hyundai Elite i20,"4,60,000",2015,"66,000 km",Diesel,"Pitampura, Delhi"
Mahindra XUV500,"7,90,000",2015,"85,000 km",Diesel,"Pitampura, Delhi"
Hyundai Creta,"8,75,000",2018,"40,000 km",Petrol,"Punjabi Bagh West, Delhi"
Ford Figo Aspire,"4,85,000",2017,"7,000 km",Petrol,"Ramesh Nagar, Delhi"
Maruti Suzuki Alto-K10,"2,49,999",2017,"57,000 km",Petrol,"Vikaspuri, Delhi"
Maruti Suzuki Swift-Dzire,"5,30,000",2017,"38,000 km",Petrol,"Pitampura, Delhi"
Toyota Fortuner,"29,90,000",2019,"49,600 km",Diesel,"Rajouri Garden, Delhi"
Audi A6,"24,99,999",2017,"29,000 km",Diesel,"Vikaspuri, Delhi"
Toyota Fortuner,"26,50,000",2017,"97,000 km",Diesel,"Rohini Avantika, Delhi"
Hyundai Grand i10,"4,45,000",2018,"48,000 km",Petrol,"Pitampura, Delhi"
Hyundai Elite i20,"5,10,000",2017,"60,000 km",Diesel,"Rohini Sector 2, Delhi"
Hyundai Grand i10,"4,99,000",2018,"31,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Baleno,"4,85,000",2016,"58,000 km",Petrol,"Paschim Vihar, Delhi"
Maruti Suzuki Wagon-R,"5,45,000",2021,"37,000 km",CNG & Hybrids,"Pitampura, Delhi"
Ford Ecosport,"5,30,000",2017,"58,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki S-Presso,"4,70,000",2021,"21,000 km",CNG & Hybrids,"Pitampura, Delhi"
Maruti Suzuki Ertiga,"5,45,000",2015,"72,000 km",Diesel,"Pitampura, Delhi"
Ford Endeavour,"19,88,000",2017,"132,230 km",Diesel,"Rajouri Garden, Delhi"
Hyundai Creta,"6,65,000",2016,"62,000 km",Petrol,"Tilak Nagar, Delhi"
Honda City,"3,65,000",2014,"85,000 km",Diesel,"Tilak Nagar, Delhi"
Volkswagen VentoTest,"4,49,999",2015,"43,000 km",Petrol,"Rajouri Garden, Delhi"
Hyundai Creta,"8,95,000",2019,"65,000 km",Diesel,"Pitampura, Delhi"
Toyota Etios,"2,30,000",2011,"68,000 km",Petrol,"Pitampura, Delhi"
Toyota Fortuner,"11,95,000",2014,"121,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki Swift-Dzire,"4,75,000",2016,"60,000 km",CNG & Hybrids,"Vikaspuri, Delhi"
Nissan Terrano,"3,45,000",2014,"61,000 km",Diesel,"Pitampura, Delhi"
Honda City,"11,25,000",2020,"15,000 km",Petrol,"Tilak Nagar, Delhi"
Volkswagen Polo,"7,25,000",2021,"19,000 km",Petrol,"Pitampura, Delhi"
Kia Seltos,"15,49,999",2021,"20,000 km",Petrol,"Rajouri Garden, Delhi"
Toyota Fortuner,"10,75,000",2014,"116,000 km",Diesel,"Tilak Nagar, Delhi"
Hyundai Creta,"8,05,000",2017,"33,000 km",Petrol,"Rajouri Garden, Delhi"
Toyota Etios Liva,"3,65,000",2015,"71,000 km",Diesel,"Tilak Nagar, Delhi"
Renault Duster,"3,40,000",2014,"73,000 km",Diesel,"Pitampura, Delhi"
Hyundai Xcent,"2,90,000",2016,"69,500 km",CNG & Hybrids,"Rohini Sector 3, Delhi"
Tata Nexon,"7,95,000",2022,"12,000 km",Petrol,"Rohini Sector 7, Delhi"
Mahindra XUV500,"8,45,000",2016,"45,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki Baleno,"7,20,000",2020,"34,000 km",Petrol,"Rajouri Garden, Delhi"
Honda City,"4,65,000",2015,"56,000 km",Petrol,"Ashok Nagar, Delhi"
Renault Duster,"3,75,000",2014,"87,000 km",Diesel,"Bali Nagar, Delhi"
Ford Ecosport,"4,80,000",2015,"75,000 km",Petrol,"Pitampura, Delhi"
Mercedes-Benz C-Class,"4,50,000",2009,"70,000 km",Petrol,"Tagore Garden, Delhi"
Chevrolet Cruze,"3,90,000",2014,"66,900 km",Diesel,"Tagore Garden, Delhi"
Kia Seltos,"16,75,000",2020,"35,000 km",Petrol,"Paschim Vihar, Delhi"
Honda City,"4,75,000",2014,"65,000 km",Petrol,"Tilak Nagar, Delhi"
Mercedes-Benz C-Class,"57,50,000",2022,"14,000 km",Diesel,"Rajouri Garden, Delhi"
Audi A4,"16,50,000",2015,"37,000 km",Petrol,"Paschim Vihar, Delhi"
Maruti Suzuki Ertiga,"6,50,000",2017,"75,000 km",Diesel,"Vikaspuri, Delhi"
Hyundai Grand i10 Nios,"5,50,000",2020,"69,000 km",CNG & Hybrid..,"Vikaspuri, Delhi"
Maruti Suzuki Swift,"5,30,000",2019,"62,000 km",Petrol,"Pitampura, Delhi"
Maruti Suzuki Swift,"5,25,000",2020,"38,000 km",Petrol,"Rohini Sector 3, Delhi"
Toyota VELLFIRE,"84,75,000",2020,"58,000 km",Petrol,"Vikaspuri, Delhi"
Toyota Innova Crysta,"13,50,000",2017,"120,000 km",Diesel,"Pitampura, Delhi"
Renault Duster,"3,75,000",2015,"56,000 km",Diesel,"Rohini Sector 7, Delhi"
MG Hector Plus,"21,00,000",2022,"12,000 km",Petrol,"Rajouri Garden, Delhi"
Ford Ecosport,"6,75,000",2016,"47,000 km",Petrol,"Ashok Nagar, Delhi"
Land Rover Range Rover Sport,"21,00,000",2011,"85,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Swift-Dzire,"4,75,000",2015,"92,000 km",Petrol,"Punjabi Bagh West, Delhi"
Honda CRV,"3,30,000",2010,"114,000 km",Petrol,"Pitampura, Delhi"
Kia Seltos,"14,50,000",2019,"59,000 km",Diesel,"Vikaspuri, Delhi"
BMW X1,"16,50,000",2016,"30,200 km",Diesel,"Rajouri Garden, Delhi"
Hyundai Elite i20,"4,50,000",2015,"45,000 km",Petrol,"Bali Nagar, Delhi"
Maruti Suzuki S-Presso,"5,15,000",2023,"8,000 km",Petrol,"Jawalaheri, Delhi"
Maruti Suzuki S-Cross,"5,00,000",2015,"67,000 km",Diesel,"Vikaspuri, Delhi"
Toyota Innova,"8,50,000",2015,"130,000 km",Diesel,"Rohini Sector 7, Delhi"
Maruti Suzuki Alto-800,"2,10,000",2014,"45,000 km",Petrol,"Bali Nagar, Delhi"
Honda Amaze,"4,74,999",2017,"50,000 km",CNG & Hybrids,"Rajouri Garden, Delhi"
Maruti Suzuki Vitara-Brezza,"8,35,000",2019,"45,000 km",Diesel,"Bali Nagar, Delhi"
Maruti Suzuki Ignis,"4,25,000",2017,"62,000 km",Petrol,"Ramesh Nagar, Delhi"
Honda Mobilio,"4,60,000",2015,"73,000 km",Petrol,"Pitampura, Delhi"
Honda Amaze,"5,65,000",2018,"24,000 km",CNG & Hybrids,"Pitampura, Delhi"
Hyundai i20,"3,50,000",2012,"67,030 km",Petrol,"Paschim Vihar, Delhi"
Hyundai Creta,"16,50,000",2020,"10,000 km",Petrol,"Tilak Nagar, Delhi"
Mahindra Thar,"15,50,000",2021,"30,000 km",Petrol,"Pitampura, Delhi"
MG Hector Plus,"20,80,000",2022,"1,900 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Swift-Dzire,"6,25,000",2018,"41,000 km",Petrol,"Punjabi Bagh West, Delhi"
Ford Endeavour,"20,80,000",2016,"62,500 km",Diesel,"Punjabi Bagh West, Delhi"
Hyundai Elite i20,"5,50,000",2016,"52,000 km",Petrol,"Pitampura, Delhi"
Toyota Fortuner,"35,85,000",2021,"36,000 km",Diesel,"Punjabi Bagh West, Delhi"
Mercedes-Benz E-Class,"11,75,000",2014,"93,000 km",Diesel,"Punjabi Bagh West, Delhi"
Maruti Suzuki Eeco,"1,95,000",2012,65000.0 km,Petrol,"Peera Garhi, Delhi"
Land Rover Range Rover Sport,"91,00,000",2018,"62,650 km",Petrol,"Punjabi Bagh West, Delhi"
Hyundai Grand i10,"4,90,000",2018,"64,000 km",CNG & Hybrids,"Vikaspuri, Delhi"
Maruti Suzuki Ertiga,"8,35,000",2018,"30,000 km",Petrol,"Vikaspuri, Delhi"
Hyundai Creta,"12,75,000",2019,"38,000 km",Petrol,"Rohini Sector 3, Delhi"
Hyundai Fluidic Verna,"4,25,000",2014,"87,000 km",Diesel,"Paschim Vihar, Delhi"
Honda City,"3,50,000",2011,"89,200 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Ertiga,"9,99,000",2020,"54,000 km",Petrol,"Rohini Sector 7, Delhi"
BMW 6 Series,"48,50,000",2019,"15,000 km",Petrol,"Pitampura, Delhi"
Hyundai Grand i10,"4,99,999",2018,"20,000 km",Petrol,"Rajouri Garden, Delhi"
Maruti Suzuki Swift,"5,74,999",2020,"40,000 km",Petrol,"Rajouri Garden, Delhi"
Hyundai Grand i10,"3,25,000",2014,"73,000 km",Petrol,"Vikaspuri, Delhi"
Audi A6,"9,49,000",2014,"106,000 km",Diesel,"Vishnu Garden, Delhi"
Porsche Cayenne,"17,50,000",2011,"95,000 km",Petrol,"Vishnu Garden, Delhi"
Toyota Etios Liva,"3,45,000",2016,"61,000 km",Petrol,"Vikaspuri, Delhi"
Hyundai i10,"2,15,000",2013,"70,000 km",Petrol,"Vikaspuri, Delhi"
Hyundai Creta,"8,61,000",2018,"57,000 km",Petrol,"Rajouri Garden, Delhi"
Kia Seltos,"11,40,000",2019,"39,000 km",Diesel,"Rajouri Garden, Delhi"
Honda City,"6,45,000",2016,"64,000 km",Petrol,"Ramesh Nagar, Delhi"
Maruti Suzuki Baleno,"6,95,000",2022,"19,600 km",Petrol,"Pitampura, Delhi"
