CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai Creta 1.6 SX Plus Auto,10.40 Lakh,2016,62K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Honda WR-V VX i-VTEC,7.37 Lakh,2018,16K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Dzire VXI,6.89 Lakh,2021,30K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Venue S+ 1.2,8.49 Lakh,2021,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Datsun GO T,3.87 Lakh,2019,8K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Aura S 1.2 CNG Petrol,6.99 Lakh,2021,30K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Swift Dzire VXI AT ABS,5.68 Lakh,2016,19K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Elite i20 Sportz 1.2,5.45 Lakh,2018,63K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Polo Highline1.2L (P),4.90 Lakh,2015,66K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ertiga VXI CNG,6.35 Lakh,2014,32K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Honda City VX CVT,6.49 Lakh,2015,56K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.54 Lakh,2014,22K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Skoda Fabia Ambiente 1.2 MPI,2.10 Lakh,2011,100K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.62 Lakh,2015,34K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Jeep Compass Limited (O) 1.4 Petrol DCT,23.85 Lakh,2021,22K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Creta 1.6 E+ Petrol,7.21 Lakh,2017,67K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Nissan Magnite XV Premium Turbo CVT (O),10.19 Lakh,2022,20K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
